know,time,13.4038955494
notify,immediately,13.3728937994
message,individual,13.3160072798
error,sender,13.2985006359
corp,enron,13.283090777
disclosure,distribution,13.2605951034
index,index,13.2556367853
energy,enron,13.2519381632
need,let,13.2383021909
more,information,13.1955543554
california,state,13.161670261
gas,pipeline,13.1410501247
status,report,13.0185875603
intended,disclosure,12.8749169881
let,think,12.8741567765
power,contracts,12.8463067158
enron,net,12.7983655102
immediately,delete,12.7980295509
error,notify,12.7618266869
sender,immediately,12.7599799048
individual,intended,12.7165318626
questions,contact,12.7029027947
like,let,12.6894383807
information,individual,12.6891392915
enron,business,12.672934326
confidential,individual,12.6397817843
received,immediately,12.6311659974
last,year,12.6227321785
did,did,12.6112440036
enron,power,12.5644931589
questions,know,12.5502643768
notify,email,12.5468495046
immediately,email,12.5381304692
sender,delete,12.5232439658
want,know,12.5025171228
questions,let,12.4848020712
power,trading,12.427243947
gas,day,12.4258507488
received,sender,12.3950409467
contract,contract,12.3846891882
message,prohibited,12.3825313262
week,week,12.3759866535
distribution,message,12.3740723376
message,distribution,12.3335994139
time,enron,12.3279234263
energy,gas,12.3122301141
send,email,12.3110087433
energy,power,12.2964693552
call,number,12.2831771568
intended,distribution,12.2321710386
know,file,12.221333228
received,notify,12.1930790686
intended,delete,12.1930003456
know,going,12.1268717894
year,year,12.1120390306
october,october,12.0888585922
date,date,12.0792403992
need,information,12.006853618
services,enron,11.9758257647
information,specific,11.9565610817
law,intended,11.9403505904
received,delete,11.898842884
know,want,11.8882450235
next,day,11.8772706274
last,day,11.8762092278
confidential,law,11.8596610295
like,discuss,11.8535429432
let,like,11.8345410503
good,morning,11.8331286792
information,law,11.8129283859
distribution,taking,11.7785147358
let,enron,11.7782978589
disclosure,taking,11.7401628464
business,business,11.7300390007
term,contracts,11.7085687948
questions,enron,11.7081656795
company,gas,11.6720216758
power,energy,11.6709466442
california,gas,11.6635517255
message,disclosure,11.637952278
delete,email,11.6304797996
need,help,11.6117200985
enron,trading,11.6107683346
meeting,discuss,11.5961348913
next,year,11.591048449
mail,message,11.5711043538
delete,distribution,11.5663728556
let,file,11.5422966214
enron,more,11.5399165701
power,gas,11.5245625181
taking,prohibited,11.5237464555
specific,intended,11.5192878276
disclosure,message,11.5083424595
law,message,11.4887130688
specific,law,11.4790267633
report,amount,11.4609504576
delete,disclosure,11.4394715492
specific,individual,11.4386614542
individual,law,11.4359237099
confidential,specific,11.4346359305
law,delete,11.4345669902
intended,specific,11.432147425
going,going,11.4298674997
day,enron,11.4278219236
information,received,11.4272110414
intended,law,11.4268106489
message,specific,11.4139410793
notify,delete,11.3950640039
like,enron,11.3943767395
use,prohibited,11.3801713438
enron,mark,11.3383722764
mail,john,11.337455092
information,information,11.3369669424
need,enron,11.3323643614
california,energy,11.3172580922
need,call,11.3077931204
items,john,11.3016044948
know,kim,11.2864255325
thank,enron,11.2845107194
good,time,11.2722079354
need,need,11.2694443776
trading,enron,11.2614732577
know,jeff,11.2587293509
state,contracts,11.240908955
jeff,jeff,11.2371195284
jim,jim,11.2366420712
gas,market,11.2340266415
enron,center,11.2096383288
changed,report,11.2081329079
know,help,11.1658892757
time,call,11.1504032203
business,enron,11.1214250763
power,under,11.1105416253
going,well,11.1093494492
term,term,11.1040600741
enron,gas,11.0992026733
did,know,11.0864121851
amount,amount,11.0755822899
edison,edison,11.0731400222
california,power,11.0364680349
like,some,11.0100585018
energy,california,11.003692992
prices,market,11.0036358185
enron,know,10.9556869926
know,let,10.9181321158
questions,file,10.9034375634
email,information,10.8983781145
contact,information,10.8963922718
more,more,10.8948818025
enron,markets,10.8894316687
john,mail,10.8877210975
contact,questions,10.8796845037
enron,office,10.8663571487
work,enron,10.8631121803
john,items,10.8502119789
gas,trading,10.8441458385
trading,trading,10.8305179891
company,energy,10.8293949241
energy,market,10.8280015498
need,some,10.8037328968
know,thank,10.7864657544
some,some,10.7619526475
want,make,10.7395463549
want,let,10.6991033083
like,going,10.6969403468
gas,california,10.6791263267
let,kim,10.6787915656
daily,gas,10.6723523631
north,enron,10.6550108315
meeting,october,10.6186528844
monday,october,10.6133386141
need,more,10.58430803
information,email,10.5724582643
notify,use,10.5617690768
let,jeff,10.558025172
good,know,10.5538468473
power,enron,10.5405292894
information,immediately,10.525167812
physical,gas,10.5181845036
review,let,10.5061048509
time,know,10.4860801342
information,message,10.4642871674
think,need,10.4304856833
questions,comments,10.4302349117
total,amount,10.4246478696
sender,use,10.4165444021
some,enron,10.4137191133
id,id,10.3824078022
sale,sale,10.3786499679
let,want,10.3671649703
meeting,week,10.3609943776
week,october,10.3601870913
prohibited,message,10.3598936204
mark,company,10.3597660061
meeting,scheduled,10.3348958778
bill,bill,10.3315097405
call,back,10.3298735077
call,time,10.3136512482
message,sender,10.3112533713
more,know,10.306098995
amount,status,10.2827718638
enron,market,10.2577562168
daily,daily,10.2281844017
access,access,10.2084230733
enron,let,10.2038300261
call,enron,10.1745692655
received,email,10.1698259632
want,eol,10.159263073
next,weeks,10.1552058901
email,message,10.1520895026
meeting,next,10.1415582333
prohibited,intended,10.1348354503
gas,contract,10.134468332
email,error,10.1167480492
call,know,10.1133556513
cows,cows,10.0967588719
gas,price,10.0929013874
mail,steve,10.0726337787
report,total,10.0679113235
questions,thank,10.0598525247
last,enron,10.0213244414
like,like,10.016159439
like,meeting,10.0115117549
state,said,10.005834866
mark,office,9.99842177146
know,information,9.99629472402
notify,original,9.99267492815
sender,original,9.99191416402
error,original,9.99171853895
purchase,sale,9.98712439089
information,enron,9.97667362603
call,let,9.97001046685
report,enron,9.96267868789
friday,november,9.94995943649
market,price,9.93940611098
call,jeff,9.93461903296
meeting,monday,9.93126789868
enron,time,9.92398441835
need,make,9.91717176799
enron,agreement,9.90945677883
information,error,9.89946950781
power,said,9.88960129807
let,time,9.88840735861
gas,energy,9.88174201607
said,enron,9.86313825972
work,know,9.86119237992
east,power,9.84732815564
california,commission,9.84498759334
amount,paid,9.83788202693
center,enron,9.8317017318
mark,mail,9.81826131309
through,enron,9.81673903814
market,enron,9.81204945054
state,energy,9.81043989461
know,some,9.80803415724
contact,enron,9.79967829463
thank,file,9.79417620112
mark,pipeline,9.79339072473
price,gas,9.79142132176
center,center,9.78879678772
power,california,9.78821039898
immediately,original,9.78764325639
trading,energy,9.78550334918
original,email,9.76204253637
review,know,9.75064315927
enron,management,9.74258907951
ken,lay,9.74052201793
use,email,9.7392311288
distribution,prohibited,9.73710375767
time,let,9.73621481771
money,enron,9.73310458137
let,thank,9.72631910737
like,call,9.72311404298
gas,transmission,9.71544199739
more,enron,9.71414702324
today,enron,9.71268579111
year,enron,9.70961343933
think,good,9.69769072693
enron,canada,9.69539670847
via,mail,9.68854642608
meeting,today,9.68464668109
more,time,9.67810776203
last,time,9.67593880463
did,last,9.67030492726
review,comments,9.66801906733
early,week,9.65087226806
information,notify,9.64960550742
questions,need,9.63938076919
next,meeting,9.63615233245
sara,sara,9.63254562914
use,information,9.62854682952
call,like,9.61999350018
copy,message,9.61806315108
think,know,9.61614539825
said,said,9.61021663323
call,today,9.60807350661
early,next,9.60377204058
gas,prices,9.60208046998
law,disclosure,9.58231593469
dynegy,enron,9.5630632765
delete,use,9.56190495286
mail,mark,9.56038959626
know,work,9.55299472006
state,california,9.55162458987
back,back,9.54822678293
following,enron,9.53569906671
some,more,9.5315658169
oct,oct,9.52918886927
enron,did,9.52591287544
west,gas,9.52460901223
list,list,9.52433890758
under,agreement,9.52221244251
email,prohibited,9.50627183445
intended,use,9.48828836261
review,enron,9.48732988886
clickability,clickability,9.48518377109
status,changed,9.47868454585
let,jim,9.47591889639
received,original,9.46568531492
know,good,9.45710485482
questions,kim,9.4315098108
week,time,9.42939407991
call,mark,9.42723116702
power,company,9.42121739962
transaction,transaction,9.41544663303
following,report,9.40975512932
price,prices,9.4069442151
let,changes,9.40258500579
meeting,time,9.40233868676
make,enron,9.39380515718
looks,good,9.38875241364
next,let,9.38752573994
still,need,9.38569988096
kim,kim,9.38101750821
day,time,9.37401286328
eol,eol,9.37172083664
price,market,9.37000751641
delete,taking,9.36826021583
story,business,9.35373692885
immediately,use,9.34777425845
enron,report,9.34227161709
let,help,9.33491032738
know,changes,9.3231216522
prohibited,error,9.31940770303
comments,file,9.31584256498
next,time,9.30977154444
enron,some,9.30745979714
day,gas,9.29880504983
enron,trade,9.28503238693
think,going,9.2845706866
commission,commission,9.28196119905
back,know,9.28161933938
mike,mike,9.26815715383
enron,day,9.26460327182
prohibited,confidential,9.26109763225
use,message,9.25812865335
energy,markets,9.25199627337
error,use,9.24621972954
services,services,9.22888469364
purchase,agreement,9.22684667981
let,discuss,9.2088312414
comments,enron,9.1993097028
west,desk,9.19907372201
did,like,9.19339507202
original,use,9.18981495686
ferc,ferc,9.18614958562
next,know,9.18239523982
week,know,9.17451491886
sale,agreement,9.16769360564
information,sender,9.16643173771
mark,john,9.16421860536
message,use,9.14949705183
need,time,9.14071707611
help,enron,9.1399333981
know,call,9.13307426944
work,let,9.13200467277
message,notify,9.13158758291
sender,message,9.12810172758
week,let,9.12769369561
know,more,9.12703015243
did,want,9.12278395991
enron,price,9.11141503443
price,enron,9.11141503443
delete,original,9.10022214571
confidential,notify,9.09879371299
down,week,9.09540953401
wholesale,market,9.0932640052
some,people,9.09128454721
friday,october,9.08476656204
copy,agreement,9.08248307002
confidential,received,9.07855347096
enron,like,9.07367716236
last,report,9.05704994412
need,send,9.05121876905
did,enron,9.04422396113
approval,status,9.04288035178
john,enron,9.02791821824
let,call,9.02624303069
good,good,9.02130528185
enron,people,9.01782631387
prices,prices,9.01744461425
make,changes,9.01438243578
energy,state,9.01393765506
some,information,9.0124879995
enron,work,9.00999090239
let,information,9.00289090689
prohibited,information,9.00174566511
confidential,error,8.98667891505
meeting,let,8.98268866128
center,north,8.9775089057
information,confidential,8.96889330494
time,meeting,8.96782551778
said,did,8.95637514165
corp,houston,8.95469063406
message,immediately,8.95283808831
november,november,8.95219088202
tomorrow,morning,8.9479424963
going,game,8.94071769031
html,html,8.93794938322
information,delete,8.93740115472
hey,going,8.93460337137
services,texas,8.92340342365
good,let,8.91756562395
net,short,8.91139753793
some,know,8.90467753814
market,energy,8.90373129163
received,mail,8.90310144771
thank,time,8.89058041579
call,need,8.88778319304
email,intended,8.87429425286
following,information,8.87149913983
prohibited,received,8.86792904031
california,california,8.8674288103
party,transaction,8.86414249514
like,more,8.86064945351
status,following,8.85454909687
management,enron,8.82820207049
mail,ken,8.82784966334
some,good,8.82715755571
original,prohibited,8.82267929386
delete,prohibited,8.82230365705
immediately,prohibited,8.82148609456
mail,information,8.81620189597
last,did,8.80460645874
asp,report,8.80289719198
enron,dynegy,8.80086598814
error,email,8.79482360526
message,error,8.79238241505
market,california,8.79186642893
north,north,8.78008065361
time,work,8.77526473244
html,file,8.7745052643
review,review,8.77422225169
meeting,know,8.77081319378
prohibited,sender,8.76669136672
plan,plan,8.75917241973
people,people,8.74292518425
number,number,8.73909204796
california,market,8.73482737794
confidential,use,8.72974477289
access,enron,8.72303579943
still,enron,8.72257250668
mail,chris,8.71102625383
meeting,tomorrow,8.70946913574
comments,comments,8.70864419465
confidential,immediately,8.70101358496
working,working,8.69949775398
some,let,8.69158697584
office,office,8.68244400563
people,enron,8.67988442318
jeff,enron,8.67975249951
said,state,8.6673693086
daily,price,8.65275760164
couple,weeks,8.650687522
call,jim,8.64715336893
california,said,8.64682622521
time,need,8.636978343
north,center,8.63688060701
enron,last,8.63446540753
steve,mail,8.62922161717
meeting,call,8.62679486183
status,review,8.62247480389
under,contract,8.62241591483
file,gas,8.6068423519
message,email,8.60654873829
contracts,power,8.60484010892
use,intended,8.60396264461
corp,report,8.59784588809
prohibited,individual,8.59381815917
mark,services,8.59322709286
confidential,sender,8.58871758316
give,enron,8.5884153855
week,next,8.57892523389
more,like,8.57447585046
capacity,capacity,8.56774352771
agreement,north,8.56125734659
customers,customers,8.54800273394
energy,canada,8.5469360794
texas,texas,8.54219171068
prohibited,specific,8.53495891783
bill,mail,8.53048313411
total,total,8.52514308509
november,time,8.52217667141
call,thank,8.5218759978
energy,corp,8.52122032818
back,office,8.51551162412
prices,price,8.51422218434
houston,houston,8.5115187988
enron,said,8.51060554907
west,power,8.49472484601
corp,smith,8.4902958266
taking,message,8.4883419448
know,comments,8.48489245193
send,mail,8.47272918008
then,then,8.46911431687
gas,system,8.46545655741
customer,customer,8.46538514329
gas,under,8.46306104594
time,canada,8.46212776629
next,days,8.45492992224
message,responsible,8.45117983585
today,tomorrow,8.45003828512
back,let,8.44563881122
today,know,8.43896616699
going,need,8.42977409254
status,status,8.41360895019
power,prices,8.41089714142
power,term,8.40957598406
know,jim,8.40718599112
going,back,8.39600275468
contracts,market,8.39593446487
market,gas,8.38374830168
questions,give,8.38365074683
like,think,8.38098856762
mark,wholesale,8.37226946839
october,time,8.37033037996
contracts,said,8.36230026056
chris,mail,8.35969845607
business,day,8.35920180686
email,use,8.35803780199
let,comments,8.35158386466
did,call,8.34648975293
want,sure,8.34408155191
provide,information,8.3439569609
need,number,8.34183630211
take,time,8.34020277093
energy,business,8.33286435418
agreement,america,8.33283594263
some,like,8.32608382858
meeting,like,8.32398616063
days,days,8.32146618851
well,enron,8.31555073236
still,know,8.31535923972
work,time,8.307904209
enron,says,8.29560536452
delete,copies,8.29509730181
information,use,8.28966108311
time,going,8.28758916084
services,energy,8.28525452528
trading,gas,8.28388046387
make,more,8.28261489118
cows,company,8.27383392772
know,make,8.27180403084
joe,john,8.25911617651
high,enron,8.24800160051
more,let,8.24749585633
file,html,8.2457486152
number,call,8.2406604168
company,more,8.23064365313
market,said,8.22246445739
let,make,8.21483515479
company,california,8.20453667623
high,prices,8.20103271207
enron,well,8.19513538648
did,back,8.19321855844
gas,agreement,8.18659026017
want,some,8.18097141233
people,like,8.18022100143
contact,email,8.17777740549
deal,enron,8.17775064
know,available,8.17243278332
transmission,transmission,8.17156205902
pipeline,gas,8.16694653567
time,well,8.14927206843
some,issues,8.14618256695
steve,steve,8.13801036932
want,send,8.13728189505
day,price,8.11968214657
canada,canada,8.1151264771
gas,business,8.11405126771
send,copy,8.10949816548
contract,gas,8.10744548783
day,week,8.10135076768
mark,smith,8.09193743288
enron,asp,8.08975536316
business,days,8.08708027771
give,questions,8.08006748194
original,message,8.07785873609
eol,want,8.07536326619
back,week,8.07399480719
know,mike,8.07194183524
under,enron,8.0616861397
mail,mike,8.06104788928
thank,help,8.06082982727
gas,state,8.05871016647
call,want,8.05783147154
enron,date,8.0577735181
going,some,8.05347250794
take,know,8.04292139191
back,next,8.03727426426
need,contact,8.03556084007
jim,john,8.03212598884
market,contracts,8.03079565968
term,price,8.02982247023
next,call,8.0269709595
like,time,8.0201111345
enron,days,8.01650259686
think,like,8.01586466301
take,let,8.0063109587
every,day,8.00576410135
today,let,8.00422770517
time,week,7.99758111732
ken,mail,7.99573098593
index,html,7.98871586081
immediately,copies,7.9869970019
period,period,7.98412760952
email,thank,7.98375926216
day,know,7.98182836622
under,contracts,7.97418718433
enron,make,7.9640641304
enron,year,7.96357571983
going,know,7.96005412004
time,like,7.95793144189
back,houston,7.9574347582
term,market,7.94152962355
want,call,7.93300574501
said,power,7.92709393496
mail,joe,7.92455160662
help,know,7.92429743057
value,value,7.92339915503
intended,sender,7.91913510078
contract,price,7.91775152506
under,gas,7.91404567524
friday,saturday,7.91223156524
going,enron,7.91120122452
pipeline,pipeline,7.90796544547
term,short,7.90341015144
well,jeff,7.90299628373
enron,id,7.90229584687
agreement,corp,7.89214079346
mail,jeff,7.89148829351
status,last,7.88620481649
time,discuss,7.88363281242
times,enron,7.87614933212
price,index,7.87541355302
enron,under,7.87437057138
received,call,7.87123523614
think,let,7.86720881166
prohibited,immediately,7.86248333293
scheduled,meeting,7.8620879504
information,contact,7.85816931245
book,book,7.85721657367
following,last,7.85666524051
like,day,7.8566402085
need,power,7.85579975405
agreement,file,7.85568570495
did,going,7.83836978999
week,meeting,7.83482975624
energy,said,7.82841010881
jeff,mail,7.82795604969
time,power,7.82749994394
take,off,7.82599687161
know,mark,7.82278048319
ferc,market,7.82230763448
gas,file,7.81887515862
think,want,7.81433285474
agreement,let,7.81109290304
time,back,7.80760307247
state,gas,7.80695553838
some,need,7.80144848859
good,like,7.79895624397
nov,nov,7.79881144414
like,information,7.79683355074
game,game,7.79678037777
business,company,7.79670827268
world,company,7.79636584154
amount,approval,7.79208620725
time,next,7.79198981605
message,copy,7.77883169407
trading,power,7.77600427741
year,old,7.7672441563
anyone,know,7.76175088148
morning,know,7.76133154707
enron,call,7.75896739153
information,know,7.75734687159
time,want,7.75572558583
people,know,7.75079606695
good,think,7.75028003101
market,under,7.74607850322
mm,mm,7.74428377097
monday,morning,7.7440447671
commission,gas,7.73992548813
day,period,7.73735406409
need,take,7.73471944005
times,times,7.72937241373
enron,right,7.72805629188
sell,sell,7.72792859289
market,time,7.72781444403
houston,enron,7.72668144507
bob,mail,7.72321243863
monday,meeting,7.72262462963
services,agreement,7.71953395572
short,short,7.71938187266
know,services,7.71511817657
make,know,7.71178260724
wholesale,texas,7.70876073958
next,couple,7.70841048655
today,call,7.70442684524
did,said,7.69617988693
file,contract,7.69586432719
market,ferc,7.69343420912
time,good,7.69140142891
know,did,7.68944341208
like,take,7.68822936312
sure,know,7.68620197995
like,well,7.67929732577
time,day,7.67788453116
jeff,john,7.67428072964
need,file,7.67255323987
individual,sender,7.67154094695
meeting,november,7.66818323636
payment,status,7.66760401134
give,let,7.66740883259
day,like,7.66394149525
meeting,some,7.6617393177
energy,north,7.65707395676
enron,questions,7.65165339525
need,kim,7.65164860906
review,agreement,7.64671616157
more,gas,7.63915149435
last,some,7.63746885189
send,call,7.63664263975
california,company,7.63664174736
appreciate,help,7.63658112403
email,delete,7.63343625745
contract,enron,7.6324502621
time,make,7.62231884505
corp,corp,7.6209539408
dynegy,dynegy,7.60892634018
need,think,7.6082619486
enron,sell,7.60735289009
enron,world,7.60735289009
like,good,7.60465101366
time,company,7.60063842701
amount,payment,7.59866244149
know,plan,7.59808529126
week,like,7.59380496832
said,company,7.59229116085
call,file,7.58930715804
going,work,7.5868645484
price,energy,7.58322083623
energy,price,7.58322083623
jim,james,7.57814575493
last,like,7.56986017832
work,work,7.56837029031
like,send,7.56502712648
power,price,7.55539603959
next,next,7.54795363175
jim,enron,7.54457114103
change,enron,7.54402198574
right,right,7.53979481179
call,kim,7.53658911562
know,john,7.52638213642
enron,need,7.51892906476
know,next,7.51185824762
email,enron,7.51045583319
transaction,enron,7.509513718
day,need,7.5053193993
mark,mike,7.50520127054
received,message,7.50514418869
energy,contracts,7.50376814012
know,back,7.50283472876
week,enron,7.50020171783
did,good,7.4997340303
delivery,message,7.49953804003
date,time,7.49773253562
call,tomorrow,7.49042056516
company,office,7.48928995272
time,thank,7.48804684635
know,right,7.48606086489
firm,gas,7.4822676332
well,like,7.48175551755
customers,contracts,7.48016917574
good,some,7.47981627069
price,day,7.47926464217
know,gas,7.47896909567
let,mike,7.47467175297
delivery,points,7.4718783802
commission,energy,7.46443504323
like,give,7.46174980566
going,call,7.46174152356
good,going,7.45886448535
meeting,morning,7.45279583322
make,let,7.45126208854
said,meeting,7.44978849386
monday,time,7.44263168883
under,under,7.43703005023
need,back,7.43638104905
day,let,7.43531468716
office,enron,7.4344928055
good,did,7.43283513615
america,enron,7.43200389288
meeting,enron,7.43193736527
agreement,know,7.43017298554
enron,review,7.42813885827
information,let,7.42746107743
net,net,7.42720977435
pipeline,office,7.42526092879
agreement,gas,7.41925805817
index,price,7.41772314529
system,system,7.41763975256
mark,houston,7.41626775915
questions,help,7.41446613952
make,money,7.41331237691
contracts,customers,7.41303025508
gas,know,7.41297952471
let,let,7.41107173586
sender,mail,7.409045779
prohibited,notify,7.40733070346
load,load,7.40403497687
oct,nov,7.40362493646
company,business,7.40242062174
account,account,7.40182204223
need,sure,7.39551425349
send,file,7.39325509415
time,think,7.38609298515
information,thank,7.38571945951
need,order,7.38303584902
commission,power,7.38256692267
wholesale,power,7.37942242197
need,give,7.37769159867
gas,capacity,7.37599000997
account,enron,7.37494078259
like,next,7.3719161838
steve,john,7.37158039636
pretty,good,7.37152312185
send,information,7.36860803127
said,energy,7.36847160945
message,delivery,7.3649957776
message,delete,7.36351877636
working,enron,7.36136034556
changes,changes,7.36072365564
available,available,7.35727525139
going,let,7.35126589875
information,prohibited,7.35070319491
friday,know,7.35047585057
good,job,7.3488540196
call,information,7.34657331649
intended,review,7.34405248198
friday,monday,7.34371182753
today,today,7.34042669774
says,enron,7.33665700388
copies,copies,7.33559195185
file,comments,7.3349744238
msn,download,7.33486945869
joe,mail,7.33481081279
know,day,7.33427927077
good,day,7.33215391359
take,take,7.3314300507
time,market,7.33110651392
system,gas,7.32638640062
hard,copy,7.32477564126
november,december,7.32451533069
october,enron,7.3219050359
give,discuss,7.32087642715
contracts,signed,7.3199918139
add,list,7.31578431139
think,some,7.31389120937
payment,report,7.31385807078
call,meeting,7.31333214068
gas,services,7.31291559644
business,energy,7.31140605252
use,use,7.30280476936
approval,review,7.3007586271
california,edison,7.29891450271
call,help,7.29852861095
know,anyone,7.29716567657
going,think,7.29658810606
still,some,7.29589758737
gas,utility,7.2949102434
agreement,sara,7.29195585507
day,next,7.28774625046
enron,down,7.28622558455
price,period,7.28576871123
john,mike,7.28158870773
notify,mail,7.2799532854
mike,mail,7.27927468638
send,know,7.27555274884
transaction,price,7.27489209091
meeting,need,7.2737992401
business,gas,7.27105173171
friday,friday,7.26927486672
like,make,7.26561988974
friday,let,7.26413822303
file,agreement,7.26145041235
company,said,7.25602142033
corp,asp,7.2501560544
comments,call,7.24941973786
contact,sender,7.24633023628
power,markets,7.24363049771
gas,call,7.24164360451
think,enron,7.23962341433
california,utility,7.23754316783
contracts,state,7.2363869982
mark,greg,7.23495106981
said,made,7.23357561531
going,down,7.2334384104
like,gas,7.22797392452
give,time,7.22578366317
use,confidential,7.22560514788
review,following,7.22246941503
deal,contract,7.22238406023
thank,services,7.22221766874
some,gas,7.22208176957
market,need,7.22017981025
let,going,7.21473275594
deal,know,7.2128646425
trading,company,7.21251679344
information,time,7.20772312236
make,call,7.20475744809
did,time,7.20362534072
then,still,7.20216907727
ferc,power,7.20196382272
back,some,7.19807397906
confidential,disclosure,7.19774961127
company,utility,7.19613396249
room,room,7.19524469748
let,mark,7.1951240885
enron,going,7.1942507417
questions,mark,7.19377003085
use,gas,7.18842615825
good,today,7.18698867547
time,today,7.18653604883
markets,enron,7.18527030902
agreement,services,7.18294783727
texas,gas,7.18282480418
sell,power,7.1804888254
well,know,7.1774250437
want,need,7.17584292524
company,cows,7.17333112052
approval,report,7.17270582715
start,date,7.17090049974
scheduled,october,7.16386598602
contact,thank,7.15924774372
louise,john,7.15719017625
enron,made,7.15663620448
questions,gas,7.15574220005
changes,made,7.15573174511
message,anyone,7.15072191752
sure,let,7.14864252856
enron,following,7.1486305685
list,need,7.14780885016
monday,november,7.14700095995
date,available,7.14330354438
like,november,7.13963538345
ceo,ceo,7.13642230257
need,change,7.12957244056
louise,enron,7.12722669476
prices,state,7.1240901112
october,november,7.1232522797
state,year,7.12217047014
back,like,7.11874362093
need,gas,7.11702556153
york,enron,7.11666486527
email,send,7.11192571887
back,cows,7.10898658464
week,going,7.10810338869
lay,enron,7.09943393054
deal,price,7.09747514653
know,week,7.09607406003
services,power,7.09539698113
enron,program,7.09331766323
trades,enron,7.09157845407
let,next,7.08602066078
help,let,7.08544497819
change,change,7.0823732488
know,meeting,7.08144659925
corp,texas,7.07294855016
enron,deal,7.07070072898
chris,john,7.06832957879
today,need,7.06713038124
morning,let,7.06613683577
services,company,7.06477862176
stacey,stacey,7.0643365316
market,services,7.06362967769
power,ferc,7.06180631537
copies,notify,7.06040613706
mail,greg,7.05795535099
email,call,7.05194389671
asp,msn,7.05134381444
canada,gas,7.05076052601
agreement,party,7.05058242345
money,money,7.05021699812
mail,tom,7.04937791695
call,morning,7.0488540216
day,date,7.04723630517
questions,jeff,7.04596095777
want,going,7.04567413676
enron,october,7.04563322492
available,time,7.04403914977
let,good,7.04353390281
back,last,7.04191742434
some,questions,7.04143937435
some,changes,7.04130305878
information,file,7.04002836421
more,state,7.03940465402
review,discuss,7.03555389998
give,some,7.03335497243
distribution,list,7.03106755286
sender,state,7.03011290774
still,working,7.02698816665
enron,plan,7.02522435771
know,today,7.02378229418
back,enron,7.0231960344
back,want,7.0216279845
send,let,7.0197186421
enron,order,7.01743191625
